trialnum,Orientation,TF,SF,Contrast,Phase
512,3.10812612716425,1.5,0.08,0.721110134378266,0
513,88.1768420650694,1.5,0.08,0.658681953279127,0
514,353.066846396414,1.5,0.08,0.769203753446137,0
515,177.254918024742,1.5,0.08,0.518727798064323,0
516,271.933110086124,1.5,0.08,0.760492654519996,0
517,274.277093072064,1.5,0.08,0.638974497810859,0
518,176.115727617907,1.5,0.08,0.653119850566166,0
519,80.0345424994566,1.5,0.08,0.698657512381613,0
520,2.44930527436762,1.5,0.08,0.720833920856206,0
521,4.16862390851726,1.5,0.08,0.671326976416276,0
522,267.207973107571,1.5,0.08,0.532819123037521,0
523,94.343475022886,1.5,0.08,0.782674021941231,0
524,178.820427406231,1.5,0.08,0.532360383734702,0
525,2.39450744407826,1.5,0.08,0.684460615685765,0
526,91.1371146136721,1.5,0.08,0.66869695319879,0
527,267.511443059526,1.5,0.08,0.710972204712479,0
528,175.355297890983,1.5,0.08,0.648214640526946,0
529,86.6439973459207,1.5,0.08,0.685260207634113,0
530,7.40949278371017,1.5,0.08,0.651525500671227,0
531,263.494044375125,1.5,0.08,0.662244628150698,0
532,182.842466055251,1.5,0.08,0.541019838445965,0
533,268.293214448789,1.5,0.08,0.71163990553376,0
534,180.320767303503,1.5,0.08,0.738201550370146,0
535,356.519117699978,1.5,0.08,0.614814147012996,0
536,94.6456956830626,1.5,0.08,0.818075585308399,0
537,268.512275570665,1.5,0.08,0.669119519054792,0
538,357.565798934019,1.5,0.08,0.873842589925286,0
539,176.102420544884,1.5,0.08,0.588330817076691,0
540,89.5843941568367,1.5,0.08,0.464011041517032,0
541,272.557555559648,1.5,0.08,0.597775634096693,0
542,359.792972536985,1.5,0.08,0.527981600078498,0
543,98.0286887643046,1.5,0.08,0.736416368254711,0
544,179.806604914874,1.5,0.08,0.816066570350916,0
545,85.3750245203602,1.5,0.08,0.664363735910835,0
546,264.895592537405,1.5,0.08,0.685456626921289,0
547,181.126837113196,1.5,0.08,0.667156650641664,0
548,6.29397270982115,1.5,0.08,0.8048863878427,0
549,271.650079447519,1.5,0.08,0.878203839239963,0
550,181.281162186748,1.5,0.08,0.587508711189177,0
551,1.13753906895999,1.5,0.08,0.817368211313524,0
552,90.9436621724534,1.5,0.08,0.689389061092736,0
553,175.806029973082,1.5,0.08,0.709182542811678,0
554,87.456433825599,1.5,0.08,0.895530279342914,0
555,271.567174217377,1.5,0.08,0.604042197708752,0
556,9.79012737320524,1.5,0.08,0.74547154320668,0
557,94.8648661916327,1.5,0.08,0.622677747790326,0
558,275.259794520255,1.5,0.08,0.612065683508701,0
559,3.70948569864593,1.5,0.08,0.648408712424038,0
560,172.95489296991,1.5,0.08,0.758020840456118,0
561,95.8286850057662,1.5,0.08,0.802490496768485,0
562,256.355121216145,1.5,0.08,0.817745749529033,0
563,358.262286160132,1.5,0.08,0.545945078422481,0
564,183.008070455842,1.5,0.08,0.684686131816212,0
565,180.959386470957,1.5,0.08,0.928854734879014,0
566,272.450376356901,1.5,0.08,0.684769869714468,0
567,84.856218711783,1.5,0.08,0.612319042447524,0
568,354.370474109147,1.5,0.08,0.608592099578507,0
569,179.987618698029,1.5,0.08,0.775460585145821,0
570,88.0460320461699,1.5,0.08,0.808832864315273,0
571,354.177340606325,1.5,0.08,0.633609208172211,0
572,265.872350330191,1.5,0.08,0.761958465149773,0
573,0.754916609658564,1.5,0.08,0.602354994498832,0
574,169.815641030334,1.5,0.08,0.876471965352817,0
575,262.373225043208,1.5,0.08,0.763992382394422,0
576,95.2353062097149,1.5,0.08,0.755507038189337,0
577,0.147497768300921,1.5,0.08,0.715660453486564,0
578,282.321893733787,1.5,0.08,0.763484041630479,0
579,92.2334976038286,1.5,0.08,0.509973571030919,0
580,183.403736899783,1.5,0.08,0.761170838760149,0
581,86.1461263430875,1.5,0.08,0.656693542934661,0
582,277.642280248863,1.5,0.08,0.529297979543194,0
583,359.293931122885,1.5,0.08,0.766636045789845,0
584,171.492369377141,1.5,0.08,0.709415220491063,0
585,171.935715711328,1.5,0.08,0.594465081181198,0
586,87.3053205328477,1.5,0.08,0.668842371968829,0
587,271.430026300652,1.5,0.08,0.796327915082818,0
588,348.567402472484,1.5,0.08,0.670331401727377,0
589,356.135570562921,1.5,0.08,0.65561021083504,0
590,87.9039652763162,1.5,0.08,0.559005038601141,0
591,183.163587324095,1.5,0.08,0.649879060939532,0
592,268.816003397761,1.5,0.08,0.730684720717393,0
593,352.370298404516,1.5,0.08,0.666901179946026,0
594,270.489347359759,1.5,0.08,0.638702152255959,0
595,100.835901405928,1.5,0.08,0.641007838562143,0
596,178.347726254097,1.5,0.08,0.796612161019692,0
597,270.379410317774,1.5,0.08,0.707462646857643,0
598,184.506194233746,1.5,0.08,0.770559104856814,0
599,354.54511999006,1.5,0.08,0.644797357570061,0
600,77.7186285586609,1.5,0.08,0.893241614498441,0
601,184.135719849134,1.5,0.08,0.853168661279631,0
602,267.230974725061,1.5,0.08,0.680129782380553,0
603,99.3682638793668,1.5,0.08,0.857214115734981,0
604,355.002044373765,1.5,0.08,0.779592885053493,0
605,359.337380174343,1.5,0.08,0.591196078288883,0
606,82.342827171067,1.5,0.08,0.424851640722612,0
607,266.782023355438,1.5,0.08,0.622698595534056,0
608,180.537082742931,1.5,0.08,0.641773664617214,0
609,357.614652618455,1.5,0.08,0.730997937418832,0
610,96.0749283510319,1.5,0.08,0.55199322900143,0
611,180.260531925431,1.5,0.08,0.78377925834651,0
612,266.901926289534,1.5,0.08,0.643926297032229,0
613,95.1012153283194,1.5,0.08,0.710635901742823,0
614,169.958490238073,1.5,0.08,0.77295335508907,0
615,270.219219703465,1.5,0.08,0.816843281828351,0
616,2.77877894701698,1.5,0.08,0.742468346802128,0
617,93.2129093998057,1.5,0.08,0.60145948677138,0
618,3.49305808421621,1.5,0.08,0.800358278195137,0
619,179.358071925944,1.5,0.08,0.681146881521529,0
620,274.744111264668,1.5,0.08,0.648737567276503,0
621,359.934816329516,1.5,0.08,0.737874935870239,0
622,260.221993668743,1.5,0.08,0.693823785275042,0
623,89.4433479816962,1.5,0.08,0.604254279360628,0
624,176.048787859201,1.5,0.08,0.818130729802747,0
625,355.279011875174,1.5,0.08,0.69500881407031,0
626,178.121832771349,1.5,0.08,0.727720361757284,0
627,86.1265679314224,1.5,0.08,0.528008216721612,0
628,268.995829641426,1.5,0.08,0.652120539992944,0
629,276.703269414036,1.5,0.08,0.677600993818813,0
630,96.0924891316142,1.5,0.08,0.666380792802187,0
631,7.89382657649633,1.5,0.08,0.977581523952308,0
632,176.794137339794,1.5,0.08,0.637445451026665,0
633,1.38304004479148,1.5,0.08,0.861547624660749,0
634,99.85877979468,1.5,0.08,1,0
635,272.866706368274,1.5,0.08,0.711188088546685,0
636,174.945174235161,1.5,0.08,0.605267537100454,0
637,3.75746824055526,1.5,0.08,0.543559752477112,0
638,184.799273995809,1.5,0.08,0.734128308797693,0
639,268.16056886749,1.5,0.08,0.60257275575753,0
640,86.3947977434507,1.5,0.08,0.842289762794833,0
641,181.839383695605,1.5,0.08,0.625977258459512,0
642,273.76823341817,1.5,0.08,0.680183859044453,0
643,2.29724207666718,1.5,0.08,0.683409127752759,0
644,82.0570315168463,1.5,0.08,0.671703461636504,0
645,358.622571932788,1.5,0.08,0.780135817453132,0
646,173.002431691356,1.5,0.08,0.752730385836229,0
647,263.670459890424,1.5,0.08,0.671222929947019,0
648,93.7836743764324,1.5,0.08,0.560956514718021,0
649,359.193792359349,1.5,0.08,0.673281070049013,0
650,180.534955957143,1.5,0.08,0.832714537485611,0
651,86.947416229016,1.5,0.08,0.661665158393284,0
652,275.248773479251,1.5,0.08,0.569131798719381,0
653,265.53616346516,1.5,0.08,0.749678185379136,0
654,170.801986665232,1.5,0.08,0.72742242138729,0
655,2.03167411034926,1.5,0.08,0.586729842707476,0
656,92.391211083742,1.5,0.08,0.871554312432461,0
657,89.8158575940642,1.5,0.08,0.731641787725774,0
658,11.2074129812935,1.5,0.08,0.730506428956903,0
659,270.111994642344,1.5,0.08,0.675171826865867,0
660,177.92005822976,1.5,0.08,0.565337048842666,0
661,180.651899569848,1.5,0.08,0.736084743961068,0
662,267.742623133925,1.5,0.08,0.797347236949624,0
663,5.76528683003382,1.5,0.08,0.645415194537618,0
664,82.5486938668359,1.5,0.08,0.817308521484966,0
665,354.432484269575,1.5,0.08,0.820497925059778,0
666,269.611001956255,1.5,0.08,0.608749060003833,0
667,176.921321708199,1.5,0.08,0.739024213435159,0
668,88.9280050254784,1.5,0.08,0.610893355726976,0
669,89.9603843092491,1.5,0.08,0.742589834961547,0
670,276.740335605969,1.5,0.08,0.723244544018439,0
671,3.59728591755957,1.5,0.08,0.888938990611977,0
672,173.853568799638,1.5,0.08,0.816567351431015,0
673,264.935719356668,1.5,0.08,0.640044808788987,0
674,178.236225550549,1.5,0.08,0.805184870043653,0
675,10.3473583140638,1.5,0.08,0.729607595936336,0
676,86.256339415393,1.5,0.08,0.580711587378319,0
677,267.469914003979,1.5,0.08,0.703984069659311,0
678,357.563051218036,1.5,0.08,0.630353974346688,0
679,88.913812070439,1.5,0.08,0.743206760987019,0
680,167.979169913395,1.5,0.08,0.702321951634389,0
681,93.9190451242439,1.5,0.08,0.595205832580617,0
682,174.612209105369,1.5,0.08,0.780512404329903,0
683,5.32537012430318,1.5,0.08,0.766045372783746,0
684,275.855152756533,1.5,0.08,0.709157964900848,0
685,170.784511416589,1.5,0.08,0.809400272499899,0
686,96.3441216816932,1.5,0.08,0.609207186556667,0
687,354.299502475115,1.5,0.08,0.640035974732654,0
688,263.359228148218,1.5,0.08,0.717245008165192,0
689,268.098311687645,1.5,0.08,0.700172217775278,0
690,175.219921207823,1.5,0.08,0.748805425874185,0
691,81.0376096161919,1.5,0.08,0.688117557021136,0
692,2.92908590987938,1.5,0.08,0.808483194059483,0
693,273.677979782488,1.5,0.08,0.897526071845354,0
694,2.04610751239222,1.5,0.08,0.763494548905233,0
695,87.6582335313116,1.5,0.08,0.707081241557621,0
696,184.145760236683,1.5,0.08,0.856326446379496,0
697,181.891209488021,1.5,0.08,0.61862002991215,0
698,356.379429281346,1.5,0.08,0.861824172365727,0
699,93.0629548937451,1.5,0.08,0.769991790583677,0
700,265.379284161331,1.5,0.08,0.905059255745591,0
701,173.368129528438,1.5,0.08,0.588947956384378,0
702,0.229798842646235,1.5,0.08,0.718178978818089,0
703,91.430340213629,1.5,0.08,0.783707899585026,0
704,263.572546470338,1.5,0.08,0.88895418585905,0
705,8.35837432106145,1.5,0.08,0.538142648508724,0
706,88.1358497355699,1.5,0.08,0.706782679564391,0
707,184.17718873931,1.5,0.08,0.84434879017568,0
708,269.548782861712,1.5,0.08,0.811940889902517,0
709,169.769237521623,1.5,0.08,0.615075311158047,0
710,261.203525306913,1.5,0.08,0.651643716350546,0
711,95.5907643579849,1.5,0.08,0.470514161862668,0
712,354.947075768099,1.5,0.08,0.468018548029488,0
713,101.803128181316,1.5,0.08,0.661613991138799,0
714,359.98894456541,1.5,0.08,0.7428289577864,0
715,274.835569595394,1.5,0.08,0.688162237262301,0
716,178.195650233869,1.5,0.08,0.912741166092902,0
717,266.192711471563,1.5,0.08,0.715346960441415,0
718,5.5804135962565,1.5,0.08,0.754953936240277,0
719,175.771432724887,1.5,0.08,0.713072971358296,0
720,80.5797096211072,1.5,0.08,0.599545592759554,0
721,172.02229336473,1.5,0.08,0.672117410582664,0
722,94.6497849379768,1.5,0.08,0.67573562021761,0
723,268.134221707663,1.5,0.08,0.503762436953356,0
724,2.46859046224925,1.5,0.08,0.722989867043722,0
725,2.34076704473953,1.5,0.08,0.676439912773946,0
726,85.5067498770946,1.5,0.08,0.756271643018023,0
727,270.533333754756,1.5,0.08,0.495061031011766,0
728,183.824564922377,1.5,0.08,0.563528042328576,0
729,359.365799934924,1.5,0.08,0.859086540394726,0
730,181.085220752745,1.5,0.08,0.690683072913444,0
731,269.430973685468,1.5,0.08,0.612332023060271,0
732,94.5755996491154,1.5,0.08,0.632192333858661,0
733,264.709827624082,1.5,0.08,0.885187600376893,0
734,184.907315316677,1.5,0.08,0.727374686253706,0
735,84.9838955831537,1.5,0.08,0.627049358945977,0
736,356.399551139527,1.5,0.08,0.73785920044995,0
737,180.297844239288,1.5,0.08,0.688130172690209,0
738,355.919201191906,1.5,0.08,0.751288610098326,0
739,92.2347918762486,1.5,0.08,0.766456685636386,0
740,274.015433871567,1.5,0.08,0.61823196002805,0
741,7.83485987174795,1.5,0.08,0.703195788936094,0
742,95.2642353974847,1.5,0.08,0.714330020275868,0
743,273.770320177106,1.5,0.08,0.713523955115131,0
744,182.890429511261,1.5,0.08,0.668759913732105,0
745,181.91212122116,1.5,0.08,0.725285472714947,0
746,90.7495823963125,1.5,0.08,0.758047823060722,0
747,3.90326187994532,1.5,0.08,0.705245196431861,0
748,267.193528119191,1.5,0.08,0.722869582953918,0
749,90.5801374066169,1.5,0.08,0.647515997836193,0
750,10.156464929942,1.5,0.08,0.691307480171009,0
751,183.352153268538,1.5,0.08,0.505168605540625,0
752,271.714512068117,1.5,0.08,0.781964331336645,0
753,180.916884998944,1.5,0.08,0.850019528813235,0
754,278.963772800465,1.5,0.08,0.810647391999339,0
755,77.943665198441,1.5,0.08,0.654543859692826,0
756,0.600115540991711,1.5,0.08,0.812008048950063,0
757,357.542451732842,1.5,0.08,0.68150490269119,0
758,85.1395556474548,1.5,0.08,0.803230317667946,0
759,172.933797409809,1.5,0.08,0.685433046898669,0
760,269.095503804693,1.5,0.08,0.759423822216382,0
761,359.004910462647,1.5,0.08,0.741013584754023,0
762,87.7781050327657,1.5,0.08,0.481047268952403,0
763,271.91710648107,1.5,0.08,0.755859158544104,0
764,177.400202163157,1.5,0.08,0.636458224171306,0
765,359.609869028511,1.5,0.08,0.716995342126483,0
766,184.7615150835,1.5,0.08,0.620502566606479,0
767,84.2516813310037,1.5,0.08,0.882605208952879,0
768,272.017252075904,1.5,0.08,0.751266227218919,0
769,177.760853197673,1.5,0.08,0.60778626422396,0
770,88.8708696127639,1.5,0.08,0.766034104267412,0
771,272.356413149222,1.5,0.08,0.734832056670378,0
772,1.52860357366818,1.5,0.08,0.79495140624518,0
773,271.555473467431,1.5,0.08,0.616098343002326,0
774,92.7417457090019,1.5,0.08,0.626088819957045,0
775,182.617221186848,1.5,0.08,0.594088922769778,0
776,4.6709776964029,1.5,0.08,0.635267529918685,0
777,88.5179931775967,1.5,0.08,0.785845879769316,0
778,3.21887087075471,1.5,0.08,0.880708327460381,0
779,278.416119550025,1.5,0.08,0.832420659390475,0
780,176.283445979739,1.5,0.08,0.614336715301245,0
781,270.723946833806,1.5,0.08,0.633358451978317,0
782,92.1949785082365,1.5,0.08,0.678383545134663,0
783,189.438290214682,1.5,0.08,0.649013104576147,0
784,353.784141181102,1.5,0.08,0.813180693940903,0
785,186.801101130899,1.5,0.08,0.634309328478834,0
786,0.983344416065786,1.5,0.08,0.739494619658977,0
787,266.632954793811,1.5,0.08,0.680938760316141,0
788,86.1653980702126,1.5,0.08,0.766063049699826,0
789,176.98219702652,1.5,0.08,0.665966435717479,0
790,264.113189581872,1.5,0.08,0.758424021270333,0
791,358.344933618695,1.5,0.08,0.615111897673524,0
792,86.6354158092102,1.5,0.08,0.622317321292051,0
793,97.9878144377103,1.5,0.08,0.655783625337173,0
794,185.962544269608,1.5,0.08,0.688474566257485,0
795,0.00151589708492715,1.5,0.08,0.805255298010446,0
796,271.02732496222,1.5,0.08,0.725370026387402,0
797,182.273664052954,1.5,0.08,0.71845768097067,0
798,275.31949966135,1.5,0.08,0.736059561824784,0
799,4.11324692905747,1.5,0.08,0.573213114465718,0
800,76.5951705712183,1.5,0.08,0.687601386991974,0
801,263.420336754111,1.5,0.08,0.760549244090903,0
802,357.388789638556,1.5,0.08,0.655886867986926,0
803,184.445558311151,1.5,0.08,0.63036773545782,0
804,95.2163522465706,1.5,0.08,0.759913607372212,0
805,356.268773424684,1.5,0.08,0.650401269998633,0
806,91.6568975836074,1.5,0.08,0.689331751077399,0
807,268.528620361006,1.5,0.08,0.666562806661619,0
808,181.809323116472,1.5,0.08,0.794434062926327,0
809,6.13528072353521,1.5,0.08,0.801066369170534,0
810,87.8468787138343,1.5,0.08,0.673615502922985,0
811,280.197004832771,1.5,0.08,0.579911974388148,0
812,177.382828861204,1.5,0.08,0.744990810144035,0
813,357.636743124663,1.5,0.08,0.667060740211596,0
814,273.782039593759,1.5,0.08,0.84646593308176,0
815,87.2844622915175,1.5,0.08,0.774675121434289,0
816,174.538543255501,1.5,0.08,0.615134588109836,0
817,357.326986895984,1.5,0.08,0.646192571084989,0
818,275.873190345133,1.5,0.08,0.62096234665917,0
819,89.4617029509427,1.5,0.08,0.79380157615756,0
820,178.823922771617,1.5,0.08,0.585413246196176,0
821,92.9728568633691,1.5,0.08,0.780391159206911,0
822,356.643965456965,1.5,0.08,0.55873213586073,0
823,277.533549213947,1.5,0.08,0.617914069850524,0
824,175.776696399757,1.5,0.08,0.736389302589302,0
825,6.71480588503429,1.5,0.08,0.585705751285002,0
826,186.854820005649,1.5,0.08,0.815556754187121,0
827,78.0430403447675,1.5,0.08,0.800971219792273,0
828,266.983915466816,1.5,0.08,0.618620088070127,0
829,180.49681547077,1.5,0.08,0.679190219671106,0
830,7.19586299088706,1.5,0.08,0.714085854612794,0
831,271.956458732312,1.5,0.08,0.72161960168489,0
832,90.6926402621016,1.5,0.08,0.549251628289329,0
833,264.606012085085,1.5,0.08,0.544275807602095,0
834,1.21623454109761,1.5,0.08,0.701529793859176,0
835,183.615942398372,1.5,0.08,0.694773383604621,0
836,98.8159833688384,1.5,0.08,0.45683217675256,0
837,357.291040454496,1.5,0.08,0.663228059798913,0
838,87.1626681646058,1.5,0.08,0.684335230098136,0
839,273.203826534474,1.5,0.08,0.65692199381522,0
840,176.559090386224,1.5,0.08,0.732957460533153,0
841,3.07334203260895,1.5,0.08,0.73127718638579,0
842,270.564783679073,1.5,0.08,0.790444875407418,0
843,85.0961566399661,1.5,0.08,0.700615217046112,0
844,179.306800825173,1.5,0.08,0.751492570926175,0
845,271.98410442456,1.5,0.08,0.652716685923741,0
846,356.245915980386,1.5,0.08,0.536264189757152,0
847,89.7451173977439,1.5,0.08,0.770626090918718,0
848,171.986177367709,1.5,0.08,0.599063027688936,0
849,178.708210307982,1.5,0.08,0.705647228286729,0
850,353.215759294281,1.5,0.08,0.91756146293613,0
851,93.6624354315559,1.5,0.08,0.864320069862395,0
852,268.971145814307,1.5,0.08,0.810954346432083,0
853,96.4365410837074,1.5,0.08,0.604649085124719,0
854,175.604413115215,1.5,0.08,0.756828482713542,0
855,278.423537023801,1.5,0.08,0.728422550278648,0
856,358.227648433924,1.5,0.08,0.773720127811452,0
857,176.264675846398,1.5,0.08,0.783442440617938,0
858,266.255892371775,1.5,0.08,0.541385502720684,0
859,86.4807986074743,1.5,0.08,0.700454506980305,0
860,359.29709056945,1.5,0.08,0.683946295096012,0
861,179.387072063334,1.5,0.08,0.874863830917182,0
862,78.7764414862652,1.5,0.08,0.579305520217359,0
863,267.61560863996,1.5,0.08,0.602173771084796,0
864,358.177446532619,1.5,0.08,0.655870385895099,0
865,98.6893916461864,1.5,0.08,0.77242930294997,0
866,273.697014906886,1.5,0.08,0.729276173496382,0
867,355.780300731158,1.5,0.08,0.728158234019616,0
868,176.665846158562,1.5,0.08,0.762458931816753,0
869,192.119186679294,1.5,0.08,0.66123212830689,0
870,4.60465463328842,1.5,0.08,0.785034610488926,0
871,274.850228822705,1.5,0.08,0.607595974807016,0
872,93.9642787714576,1.5,0.08,0.736690517198825,0
873,264.526916950468,1.5,0.08,0.686545026277834,0
874,176.132621117161,1.5,0.08,0.730720846432839,0
875,0.103375369707717,1.5,0.08,0.712079678704629,0
876,94.4430561545829,1.5,0.08,0.659998674740905,0
877,357.262720581978,1.5,0.08,0.444053767708732,0
878,89.5879704060902,1.5,0.08,0.652145728620845,0
879,182.217517889907,1.5,0.08,0.6551925973501,0
880,276.973159755026,1.5,0.08,0.700835161075211,0
881,96.3957816509627,1.5,0.08,0.603071492569683,0
882,177.365838173512,1.5,0.08,0.631331891513292,0
883,269.094623365766,1.5,0.08,0.629084443834343,0
884,356.566857012255,1.5,0.08,0.703936793792433,0
885,177.076832838398,1.5,0.08,0.725467996240396,0
886,88.5577737724876,1.5,0.08,0.687879516747898,0
887,357.338990268419,1.5,0.08,0.794987197260084,0
888,265.03870961062,1.5,0.08,0.788037581902952,0
889,88.9110036793533,1.5,0.08,0.549246134464634,0
890,173.493630134167,1.5,0.08,0.833907196527189,0
891,4.48861121879301,1.5,0.08,0.701293171419354,0
892,269.376045592722,1.5,0.08,0.756827376776492,0
893,87.6047078364142,1.5,0.08,0.731940552489891,0
894,278.951298962959,1.5,0.08,0.594380354167573,0
895,358.1980938366,1.5,0.08,0.735679215359216,0
896,184.329497127846,1.5,0.08,0.778184694318769,0
897,87.9233802625132,1.5,0.08,0.572324944180289,0
898,177.320208326981,1.5,0.08,0.773921080471988,0
899,354.744441902369,1.5,0.08,0.732214235632443,0
900,276.554207768375,1.5,0.08,0.736722792550526,0
901,89.4897620448517,1.5,0.08,0.7574470245998,0
902,169.604826241377,1.5,0.08,0.719974398573806,0
903,4.29670592871359,1.5,0.08,0.898181456525045,0
904,268.175063424274,1.5,0.08,0.804363275367207,0
905,8.79908704544624,1.5,0.08,0.517840441268621,0
906,276.109825010469,1.5,0.08,0.789818553056406,0
907,80.5282055709602,1.5,0.08,0.700534581599389,0
908,184.042444474258,1.5,0.08,0.583606781555943,0
909,96.8067943389063,1.5,0.08,0.521672959201591,0
910,263.645722089842,1.5,0.08,0.791694608688142,0
911,6.92668942785118,1.5,0.08,0.616292140170673,0
912,179.090526696535,1.5,0.08,0.756173925062206,0
913,96.8942439866802,1.5,0.08,0.759231437666266,0
914,180.561607652061,1.5,0.08,0.725576307587387,0
915,264.120762026756,1.5,0.08,0.789613979577994,0
916,2.91773414515932,1.5,0.08,0.769057776069872,0
917,181.474183511468,1.5,0.08,0.558252338541528,0
918,357.556440505894,1.5,0.08,0.775092618920407,0
919,88.571664222059,1.5,0.08,0.809417400146984,0
920,264.289423336702,1.5,0.08,0.589802440291307,0
921,2.84990038192213,1.5,0.08,0.73621012988197,0
922,277.952478447095,1.5,0.08,0.598230882228395,0
923,85.499971509818,1.5,0.08,0.628455757998893,0
924,183.073073267949,1.5,0.08,0.719769629505977,0
925,269.637577874187,1.5,0.08,0.770192983308054,0
926,86.4484325599118,1.5,0.08,0.712624322865259,0
927,181.641875480981,1.5,0.08,0.665097066591475,0
928,354.968453605743,1.5,0.08,0.651535551628161,0
929,86.0866581150458,1.5,0.08,0.738642061835773,0
930,268.643702592702,1.5,0.08,0.71551701256963,0
931,352.983397298205,1.5,0.08,0.712233249085102,0
932,180.154106716354,1.5,0.08,0.596777511674181,0
933,0.303746373170577,1.5,0.08,0.779305846503481,0
934,96.3482989337757,1.5,0.08,0.895084227354243,0
935,279.40987112681,1.5,0.08,0.81951905146534,0
936,185.359021269222,1.5,0.08,0.680469299745427,0
937,179.923758450936,1.5,0.08,0.561092676245319,0
938,0.809011312913175,1.5,0.08,0.63549128060449,0
939,273.434058262267,1.5,0.08,0.690942702224516,0
940,90.5956163020438,1.5,0.08,0.789734507040087,0
941,181.597535750886,1.5,0.08,0.645202965315265,0
942,266.545669619571,1.5,0.08,0.740015948392743,0
943,357.75862905631,1.5,0.08,0.711985530993463,0
944,95.8566103786882,1.5,0.08,0.69140728895042,0
945,91.4033335376653,1.5,0.08,0.75048956074087,0
946,356.682543565274,1.5,0.08,0.592853913455397,0
947,271.884291603235,1.5,0.08,0.696217591965923,0
948,181.628446378346,1.5,0.08,0.663715469428574,0
949,3.12450305038653,1.5,0.08,0.591810097463221,0
950,180.846231768683,1.5,0.08,0.794801902961799,0
951,84.860412538119,1.5,0.08,0.767272649391138,0
952,261.868798435494,1.5,0.08,0.726177269112193,0
953,185.772290398131,1.5,0.08,0.817173493042432,0
954,270.46616571737,1.5,0.08,0.916624131239625,0
955,82.9743912091748,1.5,0.08,0.825652972181845,0
956,358.076591245786,1.5,0.08,0.787990522470222,0
957,353.351581984558,1.5,0.08,0.736120516468387,0
958,183.519219164652,1.5,0.08,0.545967616733961,0
959,276.392160521515,1.5,0.08,0.679432078185028,0
960,86.3565217397288,1.5,0.08,0.566880475279621,0
961,90.6832698483141,1.5,0.08,0.638096749213217,0
962,276.471495430133,1.5,0.08,0.763174353026826,0
963,183.348275871239,1.5,0.08,0.873778164931361,0
964,0.155349015742692,1.5,0.08,0.44745921835483,0
965,178.870682548835,1.5,0.08,0.580960385121119,0
966,92.7605161142968,1.5,0.08,0.727018044166407,0
967,359.42841363626,1.5,0.08,0.941204997515574,0
968,272.17125545224,1.5,0.08,0.48595274542621,0
969,86.9291748133697,1.5,0.08,0.697647859735653,0
970,359.131296280499,1.5,0.08,0.689185992958895,0
971,276.027753549259,1.5,0.08,0.850831797529756,0
972,171.856752730422,1.5,0.08,0.729503784015502,0
973,272.749264533966,1.5,0.08,0.637199000377937,0
974,85.5234463008614,1.5,0.08,0.555668557502139,0
975,1.10186698575511,1.5,0.08,0.625777238737887,0
976,179.02286982009,1.5,0.08,0.831422233290419,0
977,95.9263488436855,1.5,0.08,0.771320988807141,0
978,269.296704441713,1.5,0.08,0.667344277962302,0
979,184.052460089913,1.5,0.08,0.538378045680707,0
980,353.995843007206,1.5,0.08,0.834103097716842,0
981,358.483444216004,1.5,0.08,0.651142467248077,0
982,86.6033974886735,1.5,0.08,0.759402685356423,0
983,180.443391452466,1.5,0.08,0.763721788616283,0
984,268.83748217259,1.5,0.08,0.797023652266572,0
985,262.492917958073,1.5,0.08,0.695460610828899,0
986,356.77689143378,1.5,0.08,0.906042433870718,0
987,92.8362174211708,1.5,0.08,0.707496991818724,0
988,177.76554141673,1.5,0.08,0.788060308214993,0
989,95.5625895668721,1.5,0.08,0.700842856198867,0
990,355.232033183919,1.5,0.08,0.545880226382547,0
991,273.725125708737,1.5,0.08,0.624060492682572,0
992,175.698637349803,1.5,0.08,0.662129870971134,0
993,1.75405000477864,1.5,0.08,0.754427251803883,0
994,85.6725759331781,1.5,0.08,0.606852658650945,0
995,179.372614050069,1.5,0.08,0.704219146525467,0
996,273.828843795467,1.5,0.08,0.830701839832846,0
997,268.09726183752,1.5,0.08,0.655604728822757,0
998,87.7099341635559,1.5,0.08,0.677680743695767,0
999,184.407951666617,1.5,0.08,0.69727465914802,0
1000,3.74984503803579,1.5,0.08,0.849344877438225,0
1001,270.374297507316,1.5,0.08,0.846422042096771,0
1002,353.922466211219,1.5,0.08,0.690848731328356,0
1003,88.0663652719943,1.5,0.08,0.570251601707339,0
1004,181.095173801626,1.5,0.08,0.762339773109503,0
1005,7.92962200267825,1.5,0.08,0.822393189390383,0
1006,169.243861802105,1.5,0.08,0.596781795400459,0
1007,275.714746480122,1.5,0.08,0.578995638810107,0
1008,93.0408805270039,1.5,0.08,0.710967059021473,0
1009,188.641448804569,1.5,0.08,0.701961594866465,0
1010,272.756357620827,1.5,0.08,0.721183584014346,0
1011,358.225703166522,1.5,0.08,0.612415035708945,0
1012,95.9399270600501,1.5,0.08,0.751402510970575,0
1013,179.500303001387,1.5,0.08,0.689215867473465,0
1014,355.112409272699,1.5,0.08,0.661226437101538,0
1015,95.7343349118401,1.5,0.08,0.849334381276657,0
1016,270.677155277139,1.5,0.08,0.959629672694088,0
1017,88.6679900221805,1.5,0.08,0.720615416601011,0
1018,178.871642563077,1.5,0.08,0.701927717648046,0
1019,355.570668416615,1.5,0.08,0.655155070582873,0
1020,275.753344282365,1.5,0.08,0.630714775633582,0
1021,81.4029510540994,1.5,0.08,0.52978779985247,0
