trialnum,imagenum
2611,2808
2612,1189
2613,256
2614,1514
2615,2589
2616,1657
2617,1188
2618,2819
2619,1395
2620,2339
2621,2804
2622,2639
2623,638
2624,2445
2625,992
2626,1721
2627,2487
2628,229
2629,680
2630,2823
2631,73
2632,2589
2633,1862
2634,1041
2635,785
2636,2252
2637,1404
2638,378
2639,297
2640,2538
2641,1547
2642,2825
2643,751
2644,501
2645,2823
2646,1001
2647,1557
2648,2719
2649,2113
2650,1118
2651,2817
2652,787
2653,2825
2654,501
2655,2808
2656,393
2657,1168
2658,1399
2659,2030
2660,2829
2661,1256
2662,658
2663,390
2664,966
2665,2803
2666,2487
2667,2063
2668,1583
2669,2805
2670,2822
2671,2840
2672,1900
2673,1828
2674,2793
2675,2624
2676,2557
2677,2590
2678,2830
2679,1349
2680,2418
2681,501
2682,1764
2683,786
2684,2813
2685,2444
2686,937
2687,1399
2688,2818
2689,2816
2690,1739
2691,2766
2692,2642
2693,2693
2694,2812
2695,2009
2696,2830
2697,17
2698,790
2699,786
2700,2719
2701,2737
2702,638
2703,796
2704,2811
2705,2833
2706,545
2707,2325
2708,485
2709,1256
2710,2831
2711,1449
2712,1107
2713,658
2714,177
2715,1859
2716,2825
2717,1458
2718,551
2719,660
2720,1410
2721,1006
2722,393
2723,1919
2724,1984
2725,2813
2726,2824
2727,1323
2728,2830
2729,1686
2730,2504
2731,115
2732,2813
2733,2250
2734,955
2735,1196
2736,1121
2737,751
2738,2801
2739,1586
2740,636
2741,2804
2742,2252
2743,751
2744,2340
2745,363
2746,2803
2747,1107
2748,1445
2749,790
2750,2810
2751,658
2752,1399
2753,2802
2754,2804
2755,405
2756,2816
2757,2830
2758,2806
2759,2793
2760,318
2761,2566
2762,849
2763,2045
2764,785
2765,2538
2766,2828
2767,44
2768,249
2769,2822
2770,96
2771,2588
2772,2820
2773,1679
2774,2068
2775,2831
2776,2066
2777,923
2778,2832
2779,1602
2780,2813
2781,2811
2782,1875
2783,959
2784,2747
2785,1660
2786,1859
2787,1998
2788,2818
2789,2805
2790,1739
2791,1410
2792,966
2793,2833
2794,2812
2795,771
2796,2038
2797,2812
2798,2557
2799,2588
2800,1466
2801,2304
2802,2802
2803,610
2804,1336
2805,2822
2806,2813
2807,2103
2808,1481
2809,2691
2810,1812
2811,2826
2812,2494
2813,164
2814,2504
2815,1041
2816,2809
2817,31
2818,796
2819,1309
2820,2098
2821,2825
2822,1717
2823,2840
2824,2811
2825,1309
2826,1828
2827,83
2828,2794
2829,2679
2830,2834
2831,2833
2832,2836
2833,2811
2834,335
2835,229
2836,2252
2837,2494
2838,405
2839,1291
2840,2804
2841,2794
2842,751
2843,2071
2844,1739
2845,363
2846,2691
2847,2402
2848,2719
2849,19
2850,2822
2851,1466
2852,2816
2853,2806
2854,1679
2855,1630
2856,2283
2857,1547
2858,2809
2859,2551
2860,1495
2861,1118
2862,2811
2863,2840
2864,2816
2865,1209
2866,2766
2867,878
2868,771
2869,771
2870,2819
2871,937
2872,408
2873,2828
2874,2821
2875,31
2876,2840
2877,2063
2878,1006
2879,2833
2880,636
2881,1382
2882,35
2883,2818
2884,462
2885,19
2886,297
2887,929
2888,1176
2889,2071
2890,2038
2891,2570
2892,2325
2893,2340
2894,1828
2895,2590
2896,2162
2897,527
2898,1831
2899,738
2900,1136
2901,1900
2902,501
2903,2806
2904,2839
2905,2818
2906,1808
2907,2830
2908,2803
2909,738
2910,2066
2911,2374
2912,636
2913,296
2914,638
2915,2750
2916,2418
2917,2834
2918,1432
2919,1602
2920,2068
2921,728
2922,2836
2923,2570
2924,1118
2925,1812
2926,1032
2927,1323
2928,1936
2929,738
2930,2828
2931,2833
2932,2713
2933,318
2934,1990
2935,2252
2936,177
2937,585
2938,297
2939,2822
2940,2045
2941,2834
2942,2283
2943,2747
2944,318
2945,2830
2946,1553
2947,739
2948,2713
2949,2693
2950,2352
2951,296
2952,1984
2953,2385
2954,1107
2955,2810
2956,2822
2957,363
2958,1705
2959,1435
2960,2825
2961,177
2962,1121
2963,2824
2964,1812
2965,2832
2966,2713
2967,2159
2968,1373
2969,2832
2970,2834
2971,76
2972,687
2973,849
2974,549
2975,1217
2976,1503
2977,2272
2978,1323
2979,610
2980,2113
2981,275
2982,2504
2983,2823
2984,937
2985,1032
2986,2805
2987,1121
2988,2113
2989,434
2990,275
2991,1657
2992,1900
2993,83
2994,2806
2995,2839
2996,299
2997,1706
2998,2793
2999,1196
3000,1224
3001,2478
3002,738
3003,2713
3004,1828
3005,1415
3006,878
3007,2766
3008,115
3009,2494
3010,2822
3011,728
3012,2826
3013,585
3014,108
3015,589
3016,1428
3017,1862
3018,2043
3019,1875
3020,125
3021,1118
3022,2143
3023,1702
3024,1263
3025,2340
3026,2807
3027,1395
3028,1990
3029,296
3030,1291
3031,2272
3032,2741
3033,2826
3034,2133
3035,2809
3036,952
3037,1188
3038,2808
3039,660
3040,2825
3041,2642
3042,786
3043,2444
3044,1721
3045,2827
3046,1721
3047,1287
3048,1630
3049,2570
3050,545
3051,2589
3052,2820
3053,2839
3054,1136
3055,2038
3056,2837
3057,2385
3058,1514
3059,2828
3060,2808
3061,2478
3062,2830
3063,756
3064,1404
3065,687
3066,1404
3067,2807
3068,2589
3069,690
3070,658
3071,786
3072,2817
3073,115
3074,1828
3075,84
3076,1263
3077,2277
3078,73
3079,2185
3080,2143
3081,2741
3082,2257
3083,2823
3084,1481
3085,992
3086,2624
3087,1032
3088,2812
3089,1435
3090,1373
3091,2807
3092,2257
3093,988
3094,177
3095,2822
3096,988
3097,2838
3098,1224
3099,2817
3100,1256
3101,1435
3102,1984
3103,2272
3104,2813
3105,849
3106,2071
3107,880
3108,2834
3109,1445
3110,1335
3111,1392
3112,2162
3113,1373
3114,2820
3115,2639
3116,2815
3117,2038
3118,955
3119,2820
3120,1602
3121,2820
3122,2839
3123,1586
3124,1957
3125,2821
3126,405
3127,1831
3128,1859
3129,1900
3130,2107
3131,2823
3132,593
3133,2445
3134,1217
3135,610
3136,680
3137,2811
3138,2806
3139,1714
3140,390
3141,1382
3142,2817
3143,1001
3144,1828
3145,1006
3146,756
3147,2801
3148,2826
3149,1702
3150,2806
3151,1093
3152,2747
3153,1176
3154,549
3155,1648
3156,1679
3157,959
3158,2487
3159,96
3160,2444
3161,1028
3162,2064
3163,2133
3164,2030
3165,434
3166,1431
3167,1859
3168,2250
3169,680
3170,1196
3171,2642
3172,1256
3173,2838
3174,2831
3175,434
3176,1449
3177,1495
3178,824
3179,1583
3180,2103
3181,1188
3182,115
3183,1081
3184,2107
3185,1648
3186,2107
3187,923
3188,363
3189,527
3190,501
3191,2738
3192,2808
3193,2487
3194,1428
3195,1399
3196,1768
3197,2418
3198,589
3199,2793
3200,2826
3201,2704
3202,2043
3203,2624
3204,2816
3205,1263
3206,1586
3207,1721
3208,2162
3209,1879
3210,2834
3211,1875
3212,549
3213,2048
3214,1936
3215,1349
3216,2750
3217,2834
3218,1176
3219,1686
3220,1428
3221,2283
3222,1291
3223,1714
3224,739
3225,297
3226,739
3227,2048
3228,1859
3229,2424
3230,2838
3231,2064
3232,2829
3233,966
3234,690
3235,2822
3236,17
3237,2812
3238,2820
3239,2835
3240,2823
3241,2103
3242,2830
3243,1336
3244,2048
3245,579
3246,1998
3247,2738
3248,2823
3249,1630
3250,2832
3251,1583
3252,1828
3253,494
3254,1739
3255,495
3256,1481
3257,2814
3258,1458
3259,2107
3260,579
3261,494
3262,2590
3263,2803
3264,589
3265,2017
3266,1553
3267,1921
3268,992
3269,584
3270,2835
3271,2827
3272,1717
3273,2103
3274,19
3275,390
3276,2817
3277,1162
3278,2814
3279,2043
3280,1495
3281,1648
3282,1524
3283,549
3284,2738
3285,1808
3286,229
3287,1098
3288,2822
3289,2346
3290,2339
3291,2813
3292,76
3293,1395
3294,2801
3295,2822
3296,1291
3297,1721
3298,2807
3299,2038
3300,17
3301,2816
3302,1768
3303,1936
3304,1335
3305,2737
3306,2346
3307,408
3308,2830
3309,2811
3310,2063
3311,2325
3312,125
3313,1717
3314,1458
3315,2831
3316,1705
3317,1336
3318,2645
3319,2009
3320,1428
3321,2719
3322,2814
3323,2278
3324,2827
3325,680
3326,1224
3327,2542
3328,2136
3329,593
3330,1209
3331,2805
3332,1705
3333,739
3334,2815
3335,2812
3336,318
3337,434
3338,2352
3339,17
3340,2809
3341,2252
3342,1093
3343,585
3344,335
3345,363
3346,1879
3347,1879
3348,2566
3349,2064
3350,2817
3351,1335
3352,2747
3353,2833
3354,229
3355,1098
3356,2107
3357,545
3358,1679
3359,1557
3360,1136
3361,2339
3362,115
3363,76
3364,2639
3365,1998
3366,1168
3367,2821
3368,495
3369,1450
3370,1028
3371,988
3372,2803
3373,2830
3374,2840
3375,2424
3376,256
3377,2802
3378,2802
3379,610
3380,2642
3381,974
3382,2839
3383,786
3384,1503
3385,1415
3386,1990
3387,2304
3388,249
3389,2679
3390,2719
3391,2588
3392,738
3393,84
3394,2820
3395,2809
3396,2816
3397,1875
3398,2418
3399,2822
3400,849
